_id,source,mot_cle_recherche,titre,lien,auteurs,annee,abstract,journal,date_scraping
69679ef9dcb396c1cbc28fdc,arXiv,Convolutional Neural Networks,Learning from Event Cameras with Sparse Spiking Convolutional Neural Networks,http://arxiv.org/abs/2104.12579v1,"Loïc Cordone, Benoît Miramond, Sonia Ferrante",2021,"Convolutional neural networks (CNNs) are now the de facto solution for computer vision problems thanks to their impressive results and ease of learning. These networks are composed of layers of connected units called artificial neurons, loosely modeling the neurons in a biological brain. However, their implementation on conventional hardware (CPU/GPU) results in high power consumption, making their integration on embedded systems difficult. In a car for example, embedded algorithms have very high constraints in term of energy, latency and accuracy. To design more efficient computer vision algorithms, we propose to follow an end-to-end biologically inspired approach using event cameras and spiking neural networks (SNNs). Event cameras output asynchronous and sparse events, providing an incredibly efficient data source, but processing these events with synchronous and dense algorithms such as CNNs does not yield any significant benefits. To address this limitation, we use spiking neural networks (SNNs), which are more biologically realistic neural networks where units communicate using discrete spikes. Due to the nature of their operations, they are hardware friendly and energy-efficient, but training them still remains a challenge. Our method enables the training of sparse spiking convolutional neural networks directly on event data, using the popular deep learning framework PyTorch. The performances in terms of accuracy, sparsity and training time on the popular DVS128 Gesture Dataset make it possible to use this bio-inspired approach for the future embedding of real-time applications on low-power neuromorphic hardware.",arXiv,2026-01-14 14:49:45.213000
69679ef9dcb396c1cbc28fdd,arXiv,Convolutional Neural Networks,Self-Taught Convolutional Neural Networks for Short Text Clustering,http://arxiv.org/abs/1701.00185v1,"Jiaming Xu, Bo Xu, Peng Wang, Suncong Zheng, Guanhua Tian, Jun Zhao, Bo Xu",2017,"Short text clustering is a challenging problem due to its sparseness of text representation. Here we propose a flexible Self-Taught Convolutional neural network framework for Short Text Clustering (dubbed STC^2), which can flexibly and successfully incorporate more useful semantic features and learn non-biased deep text representation in an unsupervised manner. In our framework, the original raw text features are firstly embedded into compact binary codes by using one existing unsupervised dimensionality reduction methods. Then, word embeddings are explored and fed into convolutional neural networks to learn deep feature representations, meanwhile the output units are used to fit the pre-trained binary codes in the training process. Finally, we get the optimal clusters by employing K-means to cluster the learned representations. Extensive experimental results demonstrate that the proposed framework is effective, flexible and outperform several popular clustering methods when tested on three public short text datasets.",arXiv,2026-01-14 14:49:45.216000
69679efadcb396c1cbc28fde,Google Scholar,Statistical Learning,and language acquisition,https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/wcs.78,",",,… use ,", ",2026-01-14 14:49:46.254000
69679efadcb396c1cbc28fdf,Google Scholar,Statistical Learning,Infant ,https://www.annualreviews.org/content/journals/10.1146/annurev-psych-122216-011805,",",,… is both a broad and flexible mechanism (supporting ,", ",2026-01-14 14:49:46.258000
69679efadcb396c1cbc28fe0,Google Scholar,Statistical Learning,An introduction to ,https://engineering.nyu.edu/sites/default/files/2021-02/CS-GY%206923%20Machine%20Learning%20-%20Kannan.pdf,",",,Course Description This course is an introduction to the field of machine ,", ",2026-01-14 14:49:46.260000
69679efadcb396c1cbc28fe1,Google Scholar,Statistical Learning,An introduction to ,https://link.springer.com/book/10.1007/978-1-4614-7138-7,",",,… to ,", ",2026-01-14 14:49:46.262000
69679efadcb396c1cbc28fe2,Google Scholar,Statistical Learning,An overview of ,https://ieeexplore.ieee.org/abstract/document/788640/,,ieee,… ," - IEEE transactions on neural networks, 1999 - ieeexplore.ieee.org",2026-01-14 14:49:46.265000
69679efadcb396c1cbc28fe3,Google Scholar,Statistical Learning,An introduction to ,https://link.springer.com/book/10.1007/978-1-4614-7138-7?view=modern&utm_source=tomegenius,",",,… to ,", ",2026-01-14 14:49:46.268000
69679efadcb396c1cbc28fe4,Google Scholar,Statistical Learning,Neural networks and ,https://books.google.com/books?hl=fr&lr=&id=wzK8BAAAQBAJ&oi=fnd&pg=PR8&dq=Statistical+Learning&ots=7nV6rLnIi_&sig=vvSyvtGnUgBeDZUqnEJsmGoXXHg,",",,Providing a broad but in-depth introduction to neural network and machine ,", ",2026-01-14 14:49:46.269000
69679efcdcb396c1cbc28fe5,arXiv,Transfer Learning,Federated and Transfer Learning: A Survey on Adversaries and Defense Mechanisms,http://arxiv.org/abs/2207.02337v1,"Ehsan Hallaji, Roozbeh Razavi-Far, Mehrdad Saif",2022,"The advent of federated learning has facilitated large-scale data exchange amongst machine learning models while maintaining privacy. Despite its brief history, federated learning is rapidly evolving to make wider use more practical. One of the most significant advancements in this domain is the incorporation of transfer learning into federated learning, which overcomes fundamental constraints of primary federated learning, particularly in terms of security. This chapter performs a comprehensive survey on the intersection of federated and transfer learning from a security point of view. The main goal of this study is to uncover potential vulnerabilities and defense mechanisms that might compromise the privacy and performance of systems that use federated and transfer learning.",arXiv,2026-01-14 14:49:48.479000
